0##こんち(は|わ)$	0##こんにちは
5##ありがとう	0##どういたしまして！
0##はじめまして	0##はじめまして！
0##失礼	0##そうですよね、失礼いたしました。|0##そうでしたね。失礼しました。|0##馬鹿とは失礼ですね|0##失礼いたしました。あまりに前代未聞な光景を見せられて気が動転していました|0##失礼します、依頼された任務が終了しましたので報告しにきました|0##これで失礼します|0##ええ、無知な夫はあんな失礼な態度を取り続けていましたが私も息子も初見で見抜いていました|0##失礼いたします|0##では、失礼いたします|0##それでは、我々は失礼させていただきます|0##口頭での返答はしかねますので念話にて失礼します|0##失礼します、相席に応じていただきましてありがとうございます|0##もっと皆さんのお話を聞いてみたいところですけれどもそろそろ仕事に戻らないといけない時間ですので先に失礼させていただきます|0##失礼いたします、陛下！|0##では、我々はこれで失礼して皇都の防衛に加勢します|0##失礼しちゃいます！！
0##気	0##なんだ、気にしていないじゃないですか。|0##いいえ？私は元気ですよ？|0##ええ、そのとおりです。些細なことを気にする者なんて所詮は小物でしかありません。|0##いや、気にしてますって|0##そうですか、元気なら何よりです|0##はい、相手を肯定することや共感することは相手をうれしい気持ちにさせます|0##天気は今は関係ありません|0##いいえ、気になさらないでください|0##出かけたくないという気持ちには同感です|0##こんにちは、今日もいい天気ですね|0##そうですね、いい天気です|0##元気じゃないですか|0##お気になさらないでください|0##忘れないようにお気をつけください|0##ええ、気にしなくても大丈夫ですよ|0##はい、気を失っていた私を親身になって助けてくれたあなたにまだ何も恩を返せていません|0##かしこまりました。弓使いの試験内容ですが、この後演習場に移動していただき、そこで弓の実力を示していただきます。静止している的と動く的の2種類の的をそれぞれ50個用意させていただきますのでそれらを射っていただきます。制限時間は1時間、配点は静止している的が1個2点、動く的が1個3点になります。合計点数が125点以上なら合格で、その場合一番下のGランクでの登録になりますが、成績によってはそれより上のランクで登録させていただくことになります。もっとも、最高でもBランクでの登録が限界になりますが…。それ以上のランクはクエストの達成実績や国王の承認が必要になりますのでご理解お願いいたします。後、前回の弓使いの試験で受験者がギルド側が用意した鳥を大量に殺してしまい試験が大幅に遅延してしまったことを踏まえまして、的と間違えて鳥を殺してしまった場合にはペナルティーとして1羽につき2万5000の罰金が発生しますので、くれぐれも鳥を撃ち落とさないようにお気をつけください|0##失礼いたしました。あまりに前代未聞な光景を見せられて気が動転していました|0##お気持ちお察しします|0##はい、私も同じ気持ちです。私もまたその身勝手な理由で全てを奪われてしまいましたから|0##気にしないでください。あなたを苦しめる人間は私も許せませんから|0##久しぶりです部長。ええ、おかげさまで元気にしています|0##気をつけて行ってきてください！|0##そんなこと気にしません！|0##気をつけて行ってきてくださいね|0##認識阻害をかけて後ろから殴って気絶させるとかならまだ被害を抑えられますが…|0##気になさらないでください|0##お気に召したなら何よりです|0##1年と3ヶ月前です。気を失っていたところを助けていただいてからずっと一緒にいさせていただいています|0##なんでそんなところで気絶していたんです？|0##スカートの中で見たレギンスになぜ流星魔法の魔法陣が描かれてたのか気にはなっていたんです|0##ここまで登ってくるとだいぶ空気が薄くなってきましたね|0##お気に召したものが見つかって何よりです！|0##メイド服を勧められた時は気乗りしませんでしたが案外メイド服ってお茶菓子を作るときとかに便利なんですよ|0##同郷の私の前ではそんな姿見せたくなかったのか気丈に振舞っていましたがその裏で彼が受け続けてきたいじめの内容は想像を絶するものでした|0##けれど、邪魔をするつもりなら今度は本気で仕留めに行くわ？|0##いえ、これも我々に与えられた任務ですからお気になさらないでください|0##性格をお聞きした限りではどうも強い者と戦って本気を出す機会を求めているようですが…|0##ええ。今回は私もある程度本気を出していながら一方的に追い詰められたほどですから|0##そうしていきたい気持ちも山々ですが魂を裏切り者に奪われた以上休んでいる場合ではありません|0##お気持ちは嬉しいのですが申し訳ありません、職務中にギルドの制服以外を着用することは禁じられておりますので…|0##でも、他のパーティーメンバーの方々やられて気絶したり体力奪われたりしてますよ？|0##無くした場合の再発行費用は10万ですのでお気をつけください|0##それだったら現場の誰かにあげたほうが士気向上のためになると思うのですが…|0##彼らと戦うよりかは気楽です|0##そういっていただけると少しは気が楽になります|0##お気遣いありがとうございます|0##気にしなくても結構ですよ|0##風魔法で空気を作ったとしても魔力が尽きれば息ができなくなるし|0##くれぐれもお気をつけください|0##殺気も凄まじいですね|0##気をつけて欲しいです！|0##お気持ちは嬉しいです…|0##わかったわ！あなたも気をつけて！|0##ペンデュラムが光った後私は気絶してしまいましたが…|0##そんなこと気にする必要ないですよ？|0##彼、本気を出したことがないからそうやって実力を隠しているだけかもしれないわよ？|0##ずいぶんやる気だったわね|0##お客様たち、何呑気に食事摂ってるんですか！|0##くれぐれもお気をつけください！|0##いえ、気になさらないでください|0##ただし、お気をつけください|0##純粋な歓待の気持ちでそうしてくれるなら私としては嬉しい限りです|0##お気を使っていただきありがとうございます|0##お気持ちはありがたいのですけれども申し訳ありませんがそのお誘いには応じられません|0##はい。ただ、私としては気がかりなことが一つあります|0##それと同時に、王宮から元国王のお気に入りのメイドが一人失踪しているとの報告が出ています|0##大方お気に入りの獣人メイドが邪教の幹部でその口車に乗ってしまったといったとこかしら？|0##そうでしたか、数日前の段階で元王とお気に入りのメイドが失踪した時点でまずいとは思っていましたが恐れていた通りになってしまいましたか|0##本気で言っているのですか陛下|0##お気に入りだった彼女ですね？|0##以前来た時から貴国の料理のレシピが気になってしょうがなかったんです|0##総帥が最初から本気だったら危なかったです|0##それで、先輩に資料を預けた上で部長への言伝に邪教の隠れ家にワームホールをつなげられるため攻め入る時には連絡して欲しいということと、総帥がいつ部長を負かしたことがあるのか気になりましたのでそれについても話してもらえる機会を作って欲しいと要望したのです|0##ほとんど断食状態にも関わらず私に対して怒鳴る元気はあるみたいでしてちょっと話に耳を傾けてやったら『俺はこの程度魔法で逃げられる』と豪語してあの謎の儀式しだすんですよ|0##アヒージョも気になるけどアクアパッツァがそんな風に応用されているとは思わなかったわ|0##私としても強くなろうと努力のできる人とは気があうと思いますし|0##王都の方がどうなってるかも気がかりですね|0##お気を使う必要はありませんよ|0##気が向いたら私とあれで遊びましょう|0##この愚王には国を滅ぼすだけではなく、生きたまま地獄を見せ続けなければ気が済みません|0##お気遣いは不要です|0##もし気になるのでしたら着替えてはいかがですか？|0##彼にばっかり気を向けていていいのかしら？|0##私もそれについて気になってたの|0##気持ちは嬉しいのですけれども、仕事はいいのですか？|0##ありがとうございます、お気持ち、ありがたく受け取らさせていただきます|0##気が触れたのかしら？|0##戦ってみてあなたの戦闘スタイルが魔力量の多さに物を言わせてとにかく攻撃しまくるスタイルだと気づけたからね、隙をつくのはそこまで難しいことではなかったわ|0##私程度に本気出していたなら彼らに勝つことなど到底できませんよ？|0##まあ、せっかくですからあなた方には私の本気を見せてから去るといたしましょうか|0##これで私の本気がわかったでしょう？|0##気を使っていただけるのですね？|0##そのためだったら修練なんて気にしません！|0##気にしないで|0##ええ、私も何度もあの王と関わったことはありましたが、横柄で、色ボケで、自己中心的で、怠け者で、変態で、短気で、デブでバカと良いところが何一つなかったのは覚えています|0##こういう点でも気が合いますね|0##気持ちはわかります|0##本気で来てくれって言ったのはあなたですよね？|0##あなたが女性に化けることができると聞きましたので是非ともと思いまして見繕わせていただきましたがお気にめさなかったのが残念です|0##そうね、魔力探知とかである程度はカバーできるんだけど相手が精霊族だったら気づけないものね|0##あの王のことですから我々が油断したところを平気で討ち取りかねないですし|0##ええ、それに彼女からにじみ出る雰囲気や仕草からして彼女はある程度裕福なはずです|0##まあ明日も彼女とこの店で会う予定だしそこまで気にする必要もないんじゃないかしら？|0##ふふっ、いいわねその気概|0##今のあなたとなら本気でやりあっても大丈夫かしらね？|0##やっぱりあの時は本気出していなかったのね？|0##そろそろ本気でかかってきてくれるのかしら？|0##あんな楽しそうな相手さっさと復活させて存分に本気を出したいわね|0##そうですか、くれぐれもお気をつけください|0##思い出すだけでも気持ち悪いですよ本当|0##気にしなくて大丈夫ですよ？ゆっくり怪我を治してください|0##そう言った後で本気出してきたものね…|0##それがあなたの本気というわけね…|0##そんなこと気になさらないでください|0##ええ、どうしてもこのような気候の場所を歩くとなると闇雲に移動すると命の危険をも伴いますから|0##祖国とは対照的な気候の国だからこそそこで生き残ったり権力者に奉仕するためにはこの地域の気候や必要な道具についても頭に叩き込んでおくのは当たり前のことなんです|0##登ったあとは空気の少ないところでどれだけ戦い続けられるかという訓練にもなるわね|0##空気の少ないところでのEXランクモンスターとの戦闘は経験したことがないからワクワクします|0##ずさんな戦略しか立てないものだと思っていましたけれども本気を出してきたらまるで油断できませんね|0##空気の少ない環境での不眠不休の戦いは初めてですけどなかなかやりがいがありますね|0##お気に入りのメイドだった私に自慢げに見せてきましたよ|0##5日間不眠不休断食で空気の少ない環境で用を足さずに戦い続ける羽目になったことに比べればまだマシではないかと思いますよ？|0##一人だけ我慢していた私が何と言いますか損したような気分にさせられますね|0##内気でちょっと無愛想な性格だから職人仕事をやっていけるかどうか不安だったんだけど|0##気のせいですよ|0##いえ、気になさらなくても大丈夫です
0##些細	0##ええ、そのとおりです。些細なことを気にする者なんて所詮は小物でしかありません。|0##挨拶は流石に些細なこととは言いづらいです
0##小物	0##ええ、そのとおりです。些細なことを気にする者なんて所詮は小物でしかありません。|0##ええ、言ってないですね。小物とは言われましたが…|0##小物という発言に対してです|0##小物なんて発言会話の中にはありませんでしたよ？|0##親の権威を笠に着る小物も実社会で遭遇したら厄介な相手の一つだと思います
0##文句	0##くだらないことで文句を言いだす大バカ者のことですよ。|0##試験結果ですが、文句なしの満点合格です！私も長年試験官をやってきましたがここまでの神業を見たのは初めてです！良いものを見せていただきありがとうございました！|0##感謝をするならまだしも文句を言われる謂れはないはずですよ？|0##感謝の言葉を言うならまだしも文句を言うのは筋違いだと考えています
0##薄情	0##そんな薄情な…|0##ひどいですね…薄情に出かけるとは…|0##相槌を打つことは薄情じゃありません。むしろそうしないと逆に話聞いてないと思われてしまいます
0##自分	0##自分で言ったことじゃないですか！|0##自分が間違っていたと非を認めて謝ることです|0##ですが、どうか自分を責めないでください…|0##身勝手を貫いたり人を虐げたりすれば巡り巡って自分たちに返ってくることを学ぶ機会になるのですから|0##自分たちで建てられますか？|0##全て自分たちでやったのですから|0##自分たちで建てて正解だったと思います|0##彼女の威光にすがって自分たちの力を磨こうとせず、安穏としたところで肥えていくことをね|0##これでもまだ自分の身を守る技術が足りないと思ってはいますけどね…|0##私自身もその隠れ家まで自分の足で行ったわけじゃないから行き方は知らない|0##あなたの魔剣ってあなたが自分で作ったの？|0##かと思えば、それが自分のせいだとも理解せず、国力が衰えたのなら同盟国である王国に救援を出せばいいと考える始末です|0##しかも、それだけの強さがありながらもそれを自分のために使わず人のために使える強さこそ私が求める理想の姿だと思えました|0##何かあった時に頼りにできるのは結局自分自身だけなのですから|0##そうですね。自分の身を守れるほど強くなるためにはそれこそ地獄のような修練を常に自分に課し続けることが要求されますから|0##泣ける瞬間は自分のした行為で人から熱烈に感謝され報われた時だと思います|0##そうして欲しければ自分でそこから脱出したらどうです？|0##自分で放った魔法で私の姿が見えなくなるなんてお笑い種ね|0##子供に楽をさせたいという愛情と手塩にかけた子供だからこそ自分の意思を継いでくれるという期待とで権力の座を引き渡したのはいいもののその途端に化けの皮が剥がれて子供がわがまま放題な本性を現すという形も無きにしも非ずですから
0##必要	0##何を謝る必要があるんですか？|0##謝る必要はありませんよ？|0##いえ、謝る必要はありません|0##謙遜する必要ありません。綺麗です|0##かしこまりました。弓使いの試験内容ですが、この後演習場に移動していただき、そこで弓の実力を示していただきます。静止している的と動く的の2種類の的をそれぞれ50個用意させていただきますのでそれらを射っていただきます。制限時間は1時間、配点は静止している的が1個2点、動く的が1個3点になります。合計点数が125点以上なら合格で、その場合一番下のGランクでの登録になりますが、成績によってはそれより上のランクで登録させていただくことになります。もっとも、最高でもBランクでの登録が限界になりますが…。それ以上のランクはクエストの達成実績や国王の承認が必要になりますのでご理解お願いいたします。後、前回の弓使いの試験で受験者がギルド側が用意した鳥を大量に殺してしまい試験が大幅に遅延してしまったことを踏まえまして、的と間違えて鳥を殺してしまった場合にはペナルティーとして1羽につき2万5000の罰金が発生しますので、くれぐれも鳥を撃ち落とさないようにお気をつけください|0##一度内情を調査する必要があると認識しているんです|0##ではもう隠れる必要はないのですね？|0##それよりも、2人が壊した町の復興をどう進めていくかについて話を進めていく必要があると思います|0##一度剣術の師匠に会ってみる必要があると感じていたんです|0##さっき服屋で買ったメイド服は必要な物だったのですか？|0##ですが、私としてもギルドランクを上げるために功績を積む必要があるのです|0##必要ありません|0##であれば、それを阻止するためには彼を戦場に出さないか、死体を操れなくするかのいずれかの手を打つ必要があるのですね？|0##とすれば、一度襲撃してみる必要がありますか？|0##そこまでたどり着くには森の中を3日は歩く必要があります|0##私たちと上層部しか知らないはずの情報をなぜ邪教がつかめていたのかを早々に突き止めることも必要です|0##そうですね。魔物が相手ならば何も考えずに強力な攻撃をしていれば済む分何も戦略を考える必要がなかったりしますからね|0##こちらが必要書類になります|0##休息は彼こそが必要だと思うのですが…|0##では、もし私の協力が必要だと感じた時にはまたお声がけください|0##何か手を打つ必要はあると思います|0##ということですのでお二方の身辺警護のために彼女にこの屋敷内に潜伏してもらうことも必要だと思えるのですがお二方の側に彼女を置いておいてもよろしいでしょうか？|0##勝つ必要はないと思っています|0##でも、死んでいるなら異空間で運ぶ必要はないんじゃないですか？|0##お世辞は必要ありませんよ|0##戦いの場において必要なのは相手を打ち倒す実力のみ|0##そんなこと気にする必要ないですよ？|0##幹部ですら迷子になる場所なら誰かがスパイとして潜り込むことも必要ね|0##SSランクモンスターなので倒すには相当な手練れが必要です|0##ご謙遜なさる必要はありませんよ|0##もっとも、総帥の首を縦に振らせるためには手土産を持っていく必要はあるとは思いますけれどね|0##それで、謁見の後もしよろしければその魂の調査と必要とあらば回収についてもお願いさせていただきたいのですけれども|0##また必要になった時にお役立てください|0##その前に仕事だけ片付ける必要はあるわけですが|0##ありがとうございます、邪教の大まかな動きや今後懸念が必要なことに関しては理解できました|0##ということは、いくつかの冒険者パーティーと合同で今回の任務に対処する必要があるのですね？|0##お気を使う必要はありませんよ|0##それよりも、今度は豚小屋に案内する必要がありますね|0##それに、あらかじめ町や村を破壊して住民達を殺しておけば後から魂を回収するとしても口止めに動く必要がありませんから|0##断崖を直接降りて行く必要はありません|0##船の修理をする必要はありません|0##持続時間を5秒にし、推進力を得るための必要最低限の小規模の風魔法を何度も発動させています|0##ですので、私が必要に応じて指示は出しますので不安がらないでください|0##それ以外の魔法は使えてないですし、そもそも使う必要すら感じていません|0##剣筋があまりにも見切りやすかったから私から攻撃に出る必要を全く感じていないだけなんですよ|0##この程度の格好で何を恥ずかしがる必要があるのですか？|0##私が心配する必要もなさそうです|0##私もどちらでも構わないのですがどちらかを選ぶ必要があるのでしたらこちらをいただいてもよろしいですか？|0##そうね、あなたが書いた手記の保管場所が必要だものね|0##となると、侵略を抑えるのが先決だとしても、その後で国内に調査をしに行く必要もあるかもしれないわね|0##ということは、私たちには隣国に侵入してその調査を行い、必要とあらば王なり女王なりを暗殺して元凶を断つことをして欲しいのですね？|0##山脈を越えてまで中隊や大隊を送りつけて来ないのではと推測した上で、万が一伏兵が会った時の対策として必要最低限だけ配置しておいたのです|0##そうですね、それか、一度どこかの市場に戻って必要な物資を調達してから旅を再開するのはどうでしょう？|0##まあ明日も彼女とこの店で会う予定だしそこまで気にする必要もないんじゃないかしら？|0##ええ、私も今回の件でその必要があると切に感じました|0##昔のあなたの面影が少しでもあるのでしたら説得して邪教をやめさせることも考えていたのですけれども今のあなたに手加減をする必要はなさそうですね|0##となるとその対策を考えておく必要があるのですね？|0##はい、できれば、情報を知る人間全てに危害が及ばないように警戒していく必要がありますし、隠し場所を知っている人間が多かったら別の隠し場所に移すことも考える必要があります|0##幸いにして今回の遠征以外ではその魔物たちが巣から遠出することはないのですけれども、早急に対応が必要なことには変わりありません|0##それに、陛下に取り入っていた賞金稼ぎの女が町を丸々一つ水底に沈めてしまったことや皇都に損害を与えてしまったことについていくらかは我が国が責任を負う必要があると考えられます|0##被害が拡大する前に早急に手を打つことが必要だと思いますけれども|0##最悪魔剣から魔力を供給してでも持ちこたえる必要ありそうね|0##じゃあこの任務が片付いたらダンジョンに潜りまくって必要なだけの魂結晶を集めてきたいわね|0##砂漠なんて初めてくるから必要かどうかわからなかったの|0##祖国とは対照的な気候の国だからこそそこで生き残ったり権力者に奉仕するためにはこの地域の気候や必要な道具についても頭に叩き込んでおくのは当たり前のことなんです|0##この国との戦争を想定しているからこそ王宮にいた頃はそういうことを学習させられていましたけれども、そうでなければそもそも学ぶ機会も必要もありませんから|0##そうですね、彼女たちを倒して奪い取ることが必要です|0##これまではそうする必要もなかったんだけどあなた相手じゃあそもそも遠距離での絨毯爆撃が無駄に魔力を使うだけで使えないからね|0##相手の思考を読むことも戦いには必要な技能ですよ？|0##王宮でこれだけ美味しい料理を食べられるのでしたらわざわざ市民に変装して町の食堂に食べに行く必要もない気もしますけれども|0##しかし、もし我々の助力が必要なことがあるのでしたら念話で連絡いただければ喜んで応じさせていただきます|0##代わりに、もし皆様の助けが必要なことができましたら救援依頼を出させていただくことも出てくると思いますけれどもよろしいですか？
0##雨	0##今はそうでしょうね。さっきまで雨でしたけれども。|0##雨は嫌いですか？|0##確かに着替えを用意しておかないと雨の中でかけようとは思いませんよね|0##いいえ、今日は雨です。でかけたかったんですけどね…|0##雨ではありません|0##それですと雨が降って水かさが増すとか…ですか？
0##嫌い	0##雨は嫌いですか？|0##あなたも出かけるのは嫌いですか？|0##メイド服着ているのにメイド服嫌いですか？
